name,text
Bagrus_bajad,"['The bayad (Bagrus bajad), is a species of bagrid catfish from Africa.[2]\n', 'The natural habitat of the bayad are lakes and rivers in Africa. These include lakes such as Lake Chad, Lake Albert, and Lake Turkana, as well as rivers such as the Nile, the Niger, and the Senegal.\n'] [""The bayad's body is generally elongated in shape. The dorsal fin has a smooth spine, and the pectoral fins have spines with serrations on the inside. There are four pairs of barbel anatomy barbels. The maxillary barbels usually reach to the ventral fin or pelvic fins. This fish is yellow-greenish or blackish with a white belly. The fins are darker, sometimes reddish purple. Juveniles have little black spots on the sides.[3]\n"", 'The bayad has a maximum size of about 112\xa0centimetres (44.1\xa0in) FL. It has a maximum published weight of 12.5\xa0kilograms (27.5\xa0lb), but is reputed to reach 100\xa0kg (220\xa0lb). Mean sizes and weight of males are less than those of females from the same age. Males grow up to 7 years old, females 8 years (Ref. 51644).[3]\n']"
Bagrus_meridionalis,"['The kampango or kampoyo (Bagrus meridionalis) is a critically endangered species of large and predatory bagrid catfish that is endemic to Lake Malawi, Lake Malombe and the upper Shire River in Africa.[1] It prefers areas near rocks in water shallower than 50\xa0m (160\xa0ft), but it also occurs deeper (not beyond the oxygen limit) and over a sandy or muddy bottom.[1][2]\n', 'The kampango is among the largest fish in the Lake Malawi basin, reaching up to about 1\xa0m (3.3\xa0ft) long,[1][3] or possibly even 1.5\xa0m (4.9\xa0ft).[2] A common length is around 42\xa0cm (1.4\xa0ft) and females are typically larger than males.[2] Adults are overall blackish, while young are grey with dark spots.[3] During the day kampangos hide in caves,[3] but around dusk or dawn they hunt and eat their prey, primarily cichlids.[1]\n'] []"
Coreobagrus_ichikawai,"['Pseudobagrus ichikawai (Okada & Kubota, 1957)\n', 'Nekogigi (Coreobagrus ichikawai) is a species of bagrid catfish endemic to Japan where it is only found in Mie Prefecture on Honshu.  It occurs in streams and can grow to a length of 10.8\xa0cm.\n'] []"
Hemibagrus_baramensis,"['Macrones baramensis Regan, 1906\nMystus baramensis (Regan, 1906)\n', 'Hemibagrus baramensis is a species of bagrid catfish found in northern Borneo. This species reaches a length of 24\xa0cm (9.4\xa0in).[1]\n'] []"
Mystus_cavasius,"['Mystus cavasius, the Gangetic mystus, is a species of catfish of the family Bagridae.[3]\n', 'In the wild it is found in Indian Subcontinent countries such as, India, Bangladesh, Pakistan, Sri Lanka, Nepal, and Myanmar. Reports of this species from the Mekong basins, Malaysia, and Indonesia are misidentifications of the species Mystus albolineatus or Mystus singaringan. Few populations are occur in Thailand, but only in the Salween basin.[3]\n'] []"
Mystus_gulio,"['Mystus gulio, the Long Whiskers Catfish, is a species of catfish of the family Bagridae. The generic name is probably derived from the Latin ""mystax"", meaning ""moustache"", due to the long barbels.\n', 'It is found in India, Sri Lanka, Pakistan, Nepal and Vietnam.[2] It is primarily a brackish water fish that enters and lives in fresh water.[3]\n'] []"
Rita_rita,"['Rita rita (Common names: rita in English, রিঠা in Bengali) is a species of bagrid catfish that is found across southern Asia.  It has been recorded in Afghanistan, Bangladesh, India, Myanmar, Nepal and Pakistan.  It is one of the giants of its genus, growing  a length of 150\xa0cm.  It is commercially fished for human consumption.\n', 'R. rita is a sluggish, bottom-dwelling catfish.[2] It inhabits rivers and estuaries, preferring muddy to clear water. It also prefers backwater of quiet eddies.\n'] []"
Sperata_aor,"['Sperata aor, the long-whiskered catfish (Bengali: আড় aṛ, Assamese: আঁৰি ãri), is a species of catfish of the family Bagridae found in southern Asia in the nations of India, Pakistan, Nepal, Bangladesh and Myanmar.  It grows to a length of 180 centimetres (71\xa0in) and is commercially fished for human consumption.  It is also a popular gamefish.\n', '\n'] []"
Tachysurus_fulvidraco,"['Tachysurus fulvidraco, the yellowhead catfish or Korean bullhead, is a species of bagrid catfish found in eastern Asia from Siberia to China, Korea, Vietnam, and Laos, where it can be found in lakes and river channels.  It can reach a maximum length of 34.5\xa0cm (13.5 in), weighing 3\xa0kg (6.6 lb), though it is much more commonly found to a length of 8\xa0cm.  It is a minor component of commercial fisheries.[2]\n', 'A total of 11 species of helminthes, including six species of digeneans, three species of nematodes, a species of cestode, and an acanthocephalan have been found in the stomach and intestines of T. fulvidraco:.[3]\n'] []"
Auchenoglanis_occidentalis,"['The giraffe catfish, Auchenoglanis occidentalis, is an African catfish. It eats plants off the floor of lakes and streams. The diet of giraffe catfish is very dependent upon their environment. They keep an omnivorous diet but mainly eat insects present in the waters. \n[3]\n', '\n'] []"
Chrysichthys_auratus,"['The golden Nile catfish (Chrysichthys auratus) is a species of fish belonging to the family Claroteidae.[1]\n', 'The species is found in Africa.[1]\n'] []"
Pimelodella_kronei,"['Pimelodella kronei is a species of three-barbeled catfish endemic to Brazil. Discovered by the German naturalist Sigismund Ernst Richard Krone, it was the first troglobitic fish described in Brazil,[2] but several others have been described later.[3]\n', 'Pimelodella kronei is an endemic troglobitic species, so exclusively subterranean, found in cave streams along the Betari River basin, a tributary of the upper Ribeira de Iguape River. The species is adapted to food scarcity typical of the underground and seems to be in the midst of a process of loss of cryptobiotic habits - the blind catfish are little or no photophobic and spend a lot of time actively exploring the whole environment, not only the bottom but also the water column and the surface, and as other troglobitic fish, is oriented toward any stimulus, apparently interpreting them as a sign of food.[4]\n'] ['Pimelodella kronei is an endemic troglobitic species, so exclusively subterranean, found in cave streams along the Betari River basin, a tributary of the upper Ribeira de Iguape River. The species is adapted to food scarcity typical of the underground and seems to be in the midst of a process of loss of cryptobiotic habits - the blind catfish are little or no photophobic and spend a lot of time actively exploring the whole environment, not only the bottom but also the water column and the surface, and as other troglobitic fish, is oriented toward any stimulus, apparently interpreting them as a sign of food.[4]\n', 'It is highly susceptible to environmental fluctuations, depending on the relative stability of the underground,[5] and with low rates of reproduction and growth (it grows less than 1\xa0mm a month, but has high longevity of 15 to 20 years) and therefore it presents low capacity to replace the population losses due to natural or anthropogenic causes.[4] The increase in activity and the loss of these defense mechanisms makes it a very vulnerable species.[5]  This fish reaches a length of 20.2 centimetres (8.0\xa0in) SL.[6]\n']"
Pangasianodon_hypophthalmus,"['Helicophagus hypophthalmus Sauvage, 1878\nPangasius sutchi Fowler, 1937[3]\nPangasius hypophthalmus (Sauvage, 1878)\n', 'The iridescent shark or iridescent shark catfish[5] (Pangasianodon hypophthalmus) is a species of shark catfish (family Pangasiidae) native to the rivers of Southeast Asia. Despite its name, it is not a shark. It is found in the Mekong basin as well as the Chao Phraya River, and is heavily cultivated for food there.\n'] ['Adults reach up to 130\xa0cm (4.3\xa0ft) in length and can weigh up to a maximum of 44\xa0kg (97\xa0lb). They have a shiny, iridescent color that gives these fish their name. However, large adults are uniformly grey. The fins are dark grey or black. Juveniles have a black stripe along the lateral line and a second black stripe below the lateral line.[7]\n', 'Iridescent sharks originate in the large rivers Chao Phraya and Mekong in Asia, though they have been introduced into other rivers for aquaculture. They are a freshwater fish that natively live in a tropical climate and prefer water with a 6.5–7.5 pH, a water hardness of 2.0–29 dGH, and a temperature range of 22–26\xa0°C (72–79\xa0°F).[7] They can tolerate hypoxic conditions thanks to their swim bladder which can be used as an air-breathing organ.[8] They prefer large bodies of water similar to the deep waters of their native Mekong river basin.\n']"
Pangasius_pangasius,"[""Pangasius pangasius, the Pangas catfish, is a species of shark catfish native to fresh and brackish waters of Bangladesh, India, Myanmar, and Pakistan.[1][2] It has also been introduced to Cambodia and Vietnam. This species grows to a standard length of 60 centimetres, however an aberrant large individual captured in the 1970's grew to a length of 3 metres (9.8\xa0ft).[3]  This species of fish is eaten by the people of South Asia, the other being P. silasi from the Krishna River.[4][5]\n"", 'This species of catfish is widely farmed, especially in South and Southeast Asia, with Vietnam being a major producer. The fish is primarily cultivated in large freshwater ponds or tanks. The farming of this fish has grown significantly due to its fast growth rate and adaptability to various environmental conditions.\n'] []"
Brachyplatystoma_rousseauxii,"['Brachyplatystoma rousseauxii, the gilded catfish or dourada[a], is a species of catfish of the family Pimelodidae that is native to the Amazon and Orinoco River basins and major rivers of French Guiana.[2][3][4]\n', 'Named in honor of Louis Rousseau (1811-1874), assistant naturalist, Muséum d’histoire naturelle in Paris.[5]\n'] ['It grows to a length of 192\xa0cm (76\xa0in).[2] Body is characterized by platinum head and gold body. Adults have short barbels. Caudal-fin in adults deeply-forked with narrow lobes.[6]\n', 'It is a much widespread species that is found in fluvial systems in the Guianas and northeastern Brazil and Amazon and Orinoco river drainage.[3]\n']"
